id,loan_amnt,funded_amnt,int_rate,installment,total_pymnt,issue_date,loan_status,term,verification_status,addr_state
46684124,16000,16000,13,546,4361,4,1,60,0,2
46684176,16000,1000,13,372,2965,4,1,60,0,1
46684864,21000,21000,28,470,3733,4,1,60,1,3
46685136,30000,30000,28,677,5411,4,1,60,1,3
46685720,11750,11750,28,384,2731,5,1,36,0,1
46685732,8000,8000,28,266,2146,5,1,36,1,1
46685992,17000,1000,13,395,17860,4,1,60,0,3
46686336,5600,5600,28,175,1399,0,1,36,1,2
46692952,21075,21075,23,606,41913,4,1,60,1,1
46692964,16000,16000,28,352,2770,4,1,60,1,3
46694008,10000,10000,28,303,2427,5,1,36,0,2
46694048,28000,28000,28,876,6983,4,1,36,1,1
46694064,10000,10000,28,212,1693,4,1,60,0,0
46694552,20500,20500,13,700,5588,4,1,36,1,3
46695328,4250,4250,16,151,1208,5,0,36,1,1
46696364,13700,13700,17,494,41913,5,1,36,1,1
46702696,15000,15000,28,338,2690,4,1,60,1,2
46702704,10000,10000,14,344,2751,4,1,60,0,2
46703024,24000,1000,13,558,4447,5,1,60,1,1
46703236,10425,10425,15,364,3223,4,1,36,1,3
46703600,3500,3500,28,112,901,5,0,36,1,1
46704712,8000,8000,28,250,1998,5,0,36,1,1
46705688,18000,18000,28,550,4412,5,1,36,0,1
46706760,19800,19800,28,403,3207,4,1,60,1,1
46712532,9000,9000,28,277,2503,4,0,36,0,1
46712664,10000,10000,13,232,1853,5,1,60,1,0
46713528,12000,12000,28,402,3211,4,1,36,0,1
46714000,28000,28000,28,608,4852,4,1,60,1,3
46714048,35000,22425,28,723,5775,4,1,36,1,1
46714536,6150,6150,15,1372,1738,4,1,36,1,1
46714584,15500,15500,28,478,3827,4,1,36,0,0
46715140,12000,12000,28,264,2097,4,1,60,1,2
46715164,15000,15000,28,330,2631,5,1,60,1,1
46715712,25000,25000,28,768,6136,4,1,36,1,0
46716248,12000,12000,28,387,3083,4,1,36,1,4
46716468,4000,4000,28,123,985,5,1,36,0,1
46717048,3600,3600,28,120,963,5,1,36,0,1
46722112,7625,7625,14,263,2097,4,1,36,1,1
46722200,10000,10000,28,312,2494,4,1,36,1,2
46722932,12000,12000,28,1372,3179,4,1,36,1,1
46723192,8500,8500,13,287,2295,4,1,36,1,3
46723488,4200,4200,28,135,1081,4,1,36,0,1
46723860,15000,15000,28,471,3756,4,1,36,1,0
46724000,14000,1000,28,469,3747,4,1,36,1,2
46724096,15000,15000,28,469,3747,4,1,36,0,1
46724116,15250,15250,17,1372,3054,4,1,60,1,1
46724336,35000,35000,28,1372,11939,4,1,36,1,1
46725340,11000,11000,13,252,2000,4,0,60,1,1
46725844,35000,24000,28,740,5902,4,1,36,1,1
46726656,20000,1000,28,670,4682,5,1,36,1,3
46727188,8000,8000,28,268,8340,5,1,36,0,1
46733812,13500,13500,17,339,2704,5,1,60,1,1
46733836,15500,15500,28,389,3089,4,1,60,1,2
46735704,22400,22400,16,793,22463,5,1,36,1,1
46735920,11300,11300,28,376,3352,4,1,36,1,1
46742612,35000,35000,15,1223,9729,4,1,36,1,1
46742996,9800,9800,28,297,2390,0,1,36,0,1
46743096,14000,14000,13,478,3816,4,1,36,1,1
46744608,35000,35000,14,826,6581,0,1,60,1,1
46745076,5500,5500,28,183,1463,4,1,36,0,1
46746900,15000,15000,28,460,3682,5,1,36,0,1
46747436,20000,20000,28,659,5265,5,1,36,1,1
46752452,21000,21000,28,456,4474,4,1,60,1,1
46752908,9000,9000,28,301,41913,4,1,36,0,3
46753472,20000,20000,13,458,21333,4,1,60,1,1
46753660,10000,10000,28,318,2545,5,1,36,0,1
46753680,12500,12500,28,398,3181,4,1,36,0,2
46754112,35000,15450,17,391,3113,4,1,60,1,1
46754176,3500,3500,16,124,994,4,1,36,1,2
46754400,35000,35000,13,802,6392,5,1,60,1,0
46754912,10325,10325,18,1372,2611,5,1,36,1,1
46755392,35000,4600,14,158,1265,4,1,36,0,1
46755640,10000,10000,28,314,2504,5,1,36,0,1
46755696,3000,3000,28,100,803,4,1,36,0,4
46756360,35000,35000,17,880,6095,4,1,60,1,2
46756848,10000,10000,28,312,2494,5,1,36,0,2
46763116,25000,25000,19,655,5218,4,1,60,1,0
46764436,12000,12000,28,402,3203,4,1,60,1,2
46764936,35000,35000,28,1129,8994,4,1,36,0,1
46765856,10000,10000,28,1372,2545,4,1,36,1,1
46765912,11000,11000,28,344,2739,4,1,36,0,2
46766140,15000,15000,28,469,1394,5,0,36,0,3
46772784,5175,5175,18,187,1496,4,1,36,1,3
46772840,8000,8000,28,250,1995,5,1,60,1,1
46772992,5225,5225,20,195,1557,4,1,36,1,1
46773520,15000,15000,28,1372,2436,4,1,60,1,1
46773832,35000,19475,28,637,5076,4,1,36,1,1
46773840,28000,28000,28,876,6119,5,1,36,1,0
46773856,25000,1000,28,824,6582,4,1,36,1,2
46774024,8500,8500,28,265,2119,4,1,36,0,0
46774100,27000,27000,16,670,5341,4,1,60,0,1
46774472,3500,3500,28,115,921,4,1,36,0,1
46774696,16250,16250,28,345,2752,4,1,60,1,2
46774844,20000,20000,28,424,41913,5,1,60,1,1
46774948,25000,25000,19,1372,5218,4,1,60,1,2
46775604,17000,17000,28,534,4257,0,1,36,0,1
46776392,11350,11350,28,329,2822,4,1,60,0,1
46776928,8000,8000,28,263,2101,5,1,36,0,1
46777112,12000,12000,28,392,3135,5,1,36,0,1
46782432,7500,1000,28,230,1841,4,1,36,0,3
46783156,15000,15000,15,361,2880,4,1,60,0,1
46783592,5000,5000,28,159,1272,4,1,36,1,0
46784228,10200,10200,28,342,1995,5,1,36,1,1
46784440,12000,12000,28,370,2951,5,1,60,1,1
46784652,12500,12500,28,271,2166,4,1,60,0,1
46784768,12000,12000,28,387,3083,0,1,36,0,3
46785040,16000,16000,13,372,2952,5,1,60,1,2
46785328,15000,15000,17,377,3012,4,0,60,1,2
46785728,6375,6375,15,222,1777,5,1,36,1,0
46786632,21125,21125,20,565,4042,5,1,60,1,1
46786916,6000,6000,28,201,1431,5,1,36,1,1
46787092,14675,14675,14,506,4090,5,1,36,1,3
46787604,8450,1000,21,321,2223,5,1,36,1,1
46792208,9600,9600,28,306,2438,4,1,36,1,1
46793120,20000,20000,28,637,41913,5,1,36,1,1
46794056,35000,35000,28,1095,8744,4,1,36,1,1
46794080,35000,35000,16,1372,6924,4,1,60,1,2
46794356,8400,8400,28,271,2158,5,1,36,1,3
46794880,20000,20000,13,465,3706,4,1,60,1,1
46795272,11200,11200,28,357,2844,4,1,36,0,1
46795860,7000,7000,13,239,1908,5,1,36,1,1
46795904,5000,5000,28,170,1359,5,1,36,1,1
46802328,8000,8000,28,268,8654,4,1,36,0,3
46802360,15000,15000,16,372,41913,4,1,60,1,1
46803056,8000,8000,28,255,2036,5,1,36,1,1
46803160,35000,20000,28,607,4872,5,1,36,1,1
46804152,3000,3000,13,102,41913,5,1,36,0,3
46804512,13925,13925,28,437,3493,4,1,36,0,1
46804800,7200,7200,16,255,2027,4,1,36,1,1
46804840,9700,9700,28,294,2355,4,1,36,0,0
46805496,8500,8500,28,285,2275,5,1,36,1,1
46806668,8000,8000,28,268,2135,4,1,36,1,2
46807668,7350,7350,28,230,1840,4,1,36,1,2
46808260,3000,3000,28,91,731,4,1,36,0,3
46809332,16000,16000,13,366,2910,5,1,60,1,3
46809492,6775,6775,17,244,1984,5,1,60,1,1
46809584,35000,35000,28,783,6221,5,1,60,1,1
46809584,18900,18900,14,651,5184,4,1,36,0,3
46809924,14025,1000,17,506,3528,6,1,36,1,1
46810244,35000,35000,16,869,6924,4,1,60,1,1
46810604,10000,10000,28,322,2569,4,1,36,0,1
46810932,28000,28000,28,583,4654,5,0,60,1,3
46811208,12000,12000,28,377,12605,4,1,36,1,1
46814184,20000,20000,16,492,3901,4,1,60,0,1
46814288,20000,20000,13,465,3691,5,1,60,1,3
46816140,7500,7500,13,253,2025,4,1,36,0,1
46817240,35000,20700,28,690,5593,5,1,36,1,2
46822792,11000,11000,28,350,2799,4,1,36,0,1
46822832,18000,18000,22,507,41913,5,1,60,1,2
46823188,3500,3500,28,112,901,4,0,36,0,1
46823588,5000,5000,17,179,1432,5,1,36,0,1
46823928,14500,1000,28,474,3788,4,1,36,1,4
46824108,5800,5800,28,191,1527,4,1,36,0,1
46825624,6000,6000,28,184,1662,5,1,36,0,4
46825828,10400,10400,18,265,2113,5,1,60,1,1
46825988,15000,15000,17,539,4297,4,1,36,0,1
46826652,12625,12625,16,310,2474,5,1,60,0,1
46826704,5650,5650,14,194,1359,6,1,36,1,1
46826712,35000,35000,24,1027,37922,5,0,60,1,1
46826920,6475,6475,19,239,41913,5,1,36,1,1
46832600,35000,20000,17,503,4031,4,1,60,1,1
46833428,25000,1000,20,669,27776,4,1,60,1,1
46834300,15000,15000,28,500,3992,5,1,36,0,1
46834312,9275,1000,16,330,2627,5,1,36,0,1
46834996,3500,3500,13,118,3509,4,1,36,0,1
46836448,6000,6000,28,196,1586,4,0,36,1,1
46836744,12000,12000,28,387,3090,5,1,36,1,1
46837484,15000,1000,28,471,3763,5,1,36,0,1
46837616,18000,18000,28,550,4415,5,1,60,0,1
46843360,8000,8000,17,287,2284,4,1,36,1,4
46843516,28000,28000,28,660,28037,4,1,60,1,3
46844304,30000,30000,16,745,32819,5,1,60,0,2
46845320,30000,30000,28,925,41913,4,1,36,1,1
46846864,2400,2400,28,82,654,4,1,36,0,1
46847188,15000,15000,28,491,3909,4,1,36,1,3
46847484,5575,5575,15,194,41913,4,1,36,0,1
46848856,4100,4100,28,135,1138,4,1,36,1,1
46886504,11500,11500,28,293,2337,4,1,60,1,1
46916260,6000,6000,28,187,1499,4,1,36,0,1
46917336,24000,24000,15,578,41913,5,1,60,1,3
46917748,25000,25000,17,902,26320,5,1,36,1,1
46917780,6500,6500,28,198,6612,5,1,36,0,1
46917932,10000,10000,17,359,2855,5,1,36,1,1
46918312,24000,24000,28,521,4144,5,0,60,1,3
46918360,29975,29975,28,636,5166,5,1,60,1,3
46928168,20000,20000,28,416,3324,5,1,60,1,2
46948416,3000,3000,28,100,598,5,1,36,0,1
46958140,10875,1000,17,390,3115,4,1,36,1,1
46958232,22000,22000,28,673,5377,5,1,36,1,1
46958672,35000,14575,17,369,2937,5,1,60,1,1
46968260,2500,2500,28,83,669,4,0,36,0,3
46988296,4000,4000,28,1372,1050,5,1,36,1,1
46988568,25000,25000,28,785,6272,4,1,36,0,1
46998172,15000,15000,14,354,2859,5,1,60,0,2
46998200,6000,6000,13,203,1616,5,1,36,1,1
46998400,6725,6725,16,238,1893,5,1,36,1,1
47008428,35000,35000,13,1184,9427,5,1,36,0,1
47008792,20475,1000,13,699,5581,5,1,36,1,1
47008824,6400,6400,28,209,1668,5,0,36,0,2
47018200,3950,3950,28,131,4150,5,1,60,0,1
47028504,25000,25000,28,521,4142,4,1,60,1,1
47028600,15600,15600,28,339,2731,5,1,60,1,1
47038700,12000,12000,28,400,3193,5,1,60,0,1
47048644,24000,24000,17,603,4912,5,1,60,1,1
47058284,35000,35000,20,936,7455,5,1,60,1,1
47068140,15000,15000,28,471,3756,5,1,36,1,1
47068236,15000,15000,13,507,4051,5,1,36,1,1
47068352,26125,26125,28,544,4342,5,1,60,0,1
47068512,30000,1000,13,697,4861,5,1,60,1,1
47078188,25000,25000,28,509,4083,5,1,60,1,2
47078404,16000,1000,28,523,3646,5,1,36,1,3
47078480,35000,35000,21,1330,10603,5,1,36,1,1
47088480,25000,25000,14,590,4680,5,0,60,1,2
47098312,10000,10000,13,341,5718,5,1,36,1,1
47098480,6000,6000,28,187,1496,5,1,36,1,3
47108456,30000,30000,15,723,5760,5,1,60,1,2
47128224,20000,20000,13,465,3706,4,1,60,1,1
47128416,12800,12800,28,419,2498,0,1,36,0,1
47138376,21000,21000,28,692,5515,5,1,36,1,1
47148320,8000,8000,28,250,41913,4,1,36,0,1
47169168,23225,23225,22,898,7132,5,1,36,1,0
47179132,15000,1000,28,491,2936,4,1,36,1,1
47179184,20050,20050,16,714,5699,5,0,36,1,1
47191520,29850,29850,16,734,5849,5,1,60,1,1
47191608,22000,22000,28,737,41913,5,1,36,1,1
47200244,24000,24000,15,578,4608,5,1,60,1,1
47200432,18000,18000,18,1372,3603,5,1,60,1,1
47200504,8500,8500,28,262,2093,5,1,36,1,1
47200544,35000,35000,18,1269,37106,0,1,36,1,1
47230676,10000,10000,28,312,2494,5,1,36,0,1
47240200,15000,15000,28,455,3637,5,1,60,1,1
47240296,8000,8000,15,279,2230,5,1,36,1,1
47280416,12000,12000,13,279,2270,5,1,60,1,2
47310364,9450,9450,28,315,2515,5,1,36,1,3
47330612,6000,6000,28,201,1601,5,0,36,0,3
47340308,19200,19200,18,496,2511,4,1,60,1,1
47350472,15000,15000,28,494,3949,5,1,36,0,1
47360524,1325,1325,13,45,360,5,1,36,1,1
47360608,21000,21000,28,642,5133,5,1,36,1,1
47420608,10000,10000,14,344,2743,5,1,36,1,1
47440416,6500,6500,28,203,41913,5,1,36,0,2
47461152,35000,35000,28,1095,8744,5,1,36,1,1
47471164,23600,23600,22,665,5291,5,1,60,0,3
47491152,15000,15000,28,478,3817,5,1,36,0,1
47491320,14000,14000,14,482,3840,5,1,36,1,4
47491588,14000,14000,22,394,3138,5,1,60,1,1
47511544,10800,10800,17,389,3106,5,1,36,0,2
47521152,22200,22200,15,1372,4262,5,1,60,1,1
47521168,15000,15000,28,312,2493,5,1,60,0,3
47521520,24000,24000,28,509,4065,5,1,60,1,1
47531144,4800,4800,13,164,1308,5,1,36,1,1
47531364,8500,8500,28,258,41913,5,1,36,0,1
47551164,30000,30000,23,1372,6862,5,1,60,1,1
47551228,35000,35000,20,936,7455,5,1,60,1,1
47582316,28000,1000,28,570,4548,5,1,60,1,4
47592664,35000,35000,28,1174,9367,5,1,36,1,1
47593208,12500,12500,28,385,12912,5,1,36,1,1
47604148,10000,1000,28,303,2427,5,1,36,0,2
47604536,35000,35000,28,760,6065,5,1,60,1,1
47614216,15475,15475,16,548,41913,5,1,36,1,1
47624120,20000,20000,13,465,3706,5,1,60,1,1
47634360,3600,3600,15,125,1012,5,1,36,0,1
47634364,18000,1000,28,555,4427,5,1,36,1,3
47634680,25000,25000,14,590,4202,5,1,60,1,1
47644136,14000,14000,28,431,3448,5,1,36,1,1
47644160,15000,15000,16,369,2939,5,1,60,1,1
47727336,35000,20000,28,645,5150,5,1,36,1,1
47737376,17950,17950,16,441,3075,5,1,60,1,1
47747524,11000,11000,28,1372,2700,5,1,36,0,3
47757160,20400,20400,28,626,5007,5,1,36,1,1
47757212,23375,23375,21,641,5073,5,1,60,1,1
47757312,24000,24000,28,740,5902,5,1,36,1,3
47757440,8000,8000,16,283,2260,5,1,36,0,3
47767448,14000,14000,18,361,2866,5,1,60,0,1
47777148,10000,10000,28,327,10054,5,1,36,0,0
47777208,35000,35000,16,861,6859,5,1,60,1,1
47777392,10000,10000,28,303,2427,5,1,36,0,1
47807496,25000,25000,28,543,4332,5,1,60,1,1
47827312,27600,27600,28,623,4969,5,1,60,0,1
47827328,7250,7250,28,227,1797,5,1,36,0,3
47847412,28000,28000,13,641,7319,5,1,60,1,1
47847436,15500,15500,28,476,3804,5,0,36,0,2
47887280,15000,15000,28,469,3747,5,1,36,1,1
47897200,21000,21000,28,446,3198,5,1,60,1,1
47917640,13000,13000,28,433,3497,5,1,36,1,0
47927308,10000,10000,18,258,2131,5,1,60,1,1
47957332,35000,30000,17,759,6016,5,1,60,1,3
47979184,12000,12000,14,283,2256,5,1,60,1,1
47979532,5975,5975,28,214,1535,5,1,36,1,1
47979996,20550,20550,25,613,4876,5,1,60,1,0
47990248,7625,7625,15,266,2119,5,1,36,1,1
47990808,28000,28000,28,876,6995,5,1,36,1,1
47991780,10000,10000,28,208,1662,5,1,60,0,2
48000632,5000,5000,28,156,1249,5,1,36,0,1
48000808,10000,10000,13,1372,2726,5,1,36,1,3
48001152,5000,5000,13,169,1350,5,1,36,0,1
48001168,23700,23700,17,600,4776,5,1,60,1,1
48001224,25200,25200,28,840,6689,5,1,36,1,3
48001304,10000,1000,18,255,1776,6,1,60,0,1
48010224,35000,35000,13,1184,9452,5,1,36,1,1
48010756,4200,4200,13,143,1157,5,1,36,0,3
48011160,25000,25000,19,662,4566,5,1,60,1,1
48011284,10725,10725,13,363,2941,0,1,36,0,2
48011316,12600,12600,28,262,13228,5,1,60,1,1
48011324,25000,25000,20,1372,4655,5,1,60,1,1
48011680,25000,25000,28,782,6246,5,1,36,1,1
48012088,13000,13000,28,433,3486,5,0,36,1,1
48012216,35000,8000,28,245,1726,5,1,36,1,3
48012544,5000,5000,28,163,1306,5,1,36,1,3
48020428,20050,20050,16,710,41913,5,1,36,1,3
48020992,14000,14000,28,297,2363,5,1,60,0,1
48021064,5400,5400,28,172,41913,5,1,36,1,3
48030112,13000,13000,16,460,3283,5,1,36,1,1
48030292,35000,12800,28,422,2982,5,1,36,0,1
48030856,3600,3600,17,129,3853,5,0,36,0,1
48031564,35000,10400,28,340,2710,5,1,36,1,1
48040148,4500,4500,28,1372,1204,5,1,36,0,1
48040248,19750,19750,19,518,0,5,0,60,1,1
48040540,18000,18000,28,589,4702,5,1,36,0,2
48040772,5000,5000,28,166,1327,5,1,36,1,1
48050220,9600,9600,28,324,2592,5,1,36,1,1
48050872,8000,1000,28,255,2032,5,1,36,1,1
48051292,12000,12000,28,395,3159,5,1,36,0,1
48051648,5100,5100,13,174,1390,5,1,36,1,2
48051784,14400,14400,13,487,4889,0,1,36,1,4
48051856,14000,14000,28,458,3657,5,1,36,0,1
48051892,10000,10000,28,327,10618,5,1,36,0,1
48061376,11000,11000,28,334,2683,5,1,36,0,0
48070252,12000,12000,16,298,2362,5,1,60,0,1
48070836,8000,1000,28,244,1955,5,1,36,0,2
48070920,35000,6000,28,196,1567,5,1,36,1,2
48080216,35000,35000,21,1330,10603,5,1,36,1,1
48080552,8000,8000,28,246,8254,5,1,36,0,1
48080724,12750,12750,16,454,3624,5,1,36,1,3
48080760,35000,15000,28,500,3981,5,1,36,1,1
48090256,28000,28000,18,723,5037,5,1,60,1,1
48100580,20000,1000,28,670,5353,5,1,36,1,3
48110736,12000,12000,28,377,3010,5,1,36,0,1
48120192,4000,1000,17,144,1150,5,1,36,0,3
48120820,12000,12000,28,364,2913,0,1,36,0,1
48121016,14000,14000,17,354,2807,5,1,60,1,1
48130572,13000,13000,13,298,13529,5,1,60,1,1
48130856,24000,24000,28,765,6096,5,1,60,0,1
48130856,24300,24300,28,760,6087,5,1,36,1,1
48130872,9600,1000,13,324,2585,5,1,36,1,1
48140332,3000,3000,28,98,789,5,0,36,0,1
48140616,5000,5000,28,167,41913,5,1,36,1,1
48140656,35000,28000,28,856,5987,5,1,36,1,1
48150192,12000,12000,14,413,3301,5,1,36,1,3
48150344,12000,12000,28,271,1876,5,1,60,1,1
48161224,16150,16150,16,575,4625,5,1,36,0,2
48171328,10000,10000,28,305,2444,5,1,60,1,1
48171456,30825,1000,17,780,6212,5,1,60,1,1
48172008,3000,3000,28,96,770,5,1,36,0,1
48181520,15000,15000,13,507,4051,0,1,36,1,1
48182316,8000,8000,28,261,1828,5,1,36,0,1
48191520,20325,20325,28,724,21132,5,1,36,1,2
48192184,12000,12000,28,387,3083,0,1,36,1,2
48202360,24000,24000,16,590,4681,5,1,60,1,1
48202588,15000,15000,28,494,3949,5,1,36,0,1
48202724,16000,16000,28,347,16329,5,1,60,0,4
48202824,11000,11000,28,339,2709,5,1,36,1,1
48202944,10000,10000,28,333,2688,5,1,36,0,1
48202960,6500,6500,28,209,6853,5,1,36,1,1
48212284,35000,23000,18,587,4650,5,1,60,1,1
48212352,18350,18350,21,506,3490,5,1,60,1,3
48212720,12000,12000,28,377,3032,5,1,36,1,1
48212840,24000,24000,28,729,5097,5,1,36,0,1
48213204,20000,1000,16,496,3956,5,1,60,1,1
48222324,33300,33300,13,763,6057,5,1,60,1,0
48222360,13250,13250,20,354,2807,5,1,60,0,1
48223328,20000,20000,14,472,21700,5,1,60,1,1
48274564,4000,4000,28,130,4256,5,1,36,0,1
48275640,35000,35000,28,1095,7649,5,1,36,1,1
48276008,7500,7500,28,239,1908,5,0,36,0,1
48276056,14550,14550,28,325,2270,5,1,60,1,1
48304584,2000,2000,28,62,2008,5,1,36,0,1
48304648,5000,5000,13,1372,1350,5,1,36,1,1
48314312,10500,10500,28,334,41913,5,1,36,1,4
48314504,17500,17500,13,592,4726,5,0,36,1,1
48354184,10000,10000,28,303,2427,5,1,36,0,1
48354236,27600,27600,28,599,4166,5,1,60,1,1
48354608,9000,9000,28,273,9028,5,1,36,1,1
48374216,20000,20000,28,602,4210,5,1,36,1,1
48374400,12000,12000,22,338,2690,5,1,60,1,2
48375060,20000,20000,14,689,21171,6,1,36,1,1
48384416,20000,20000,28,407,2867,5,0,60,1,1
48394280,8325,8325,28,260,2076,5,1,36,1,3
48394424,24000,24000,13,558,4447,5,1,60,1,1
48394568,1000,1000,14,34,274,5,1,36,1,1
48394624,10400,10400,16,255,1014,0,1,60,1,1
48394656,28000,28000,28,856,6844,5,1,36,1,1
48404360,24000,24000,28,500,3989,5,1,60,1,1
48404404,5000,5000,28,154,1223,5,1,36,0,4
48404676,6000,6000,28,200,1596,5,1,36,1,1
48414584,14000,14000,28,428,9986,5,1,36,0,2
48424184,19000,19000,18,485,3842,5,1,60,1,3
48434276,2250,2250,28,75,597,5,1,36,0,1
48444144,8125,8125,28,293,2036,5,1,36,1,3
48444768,1000,1000,14,34,41913,5,1,36,1,1
48444916,27200,27200,28,832,6677,5,1,60,1,1
48464736,15000,15000,28,330,2631,5,1,60,0,1
48474640,12000,12000,28,367,2929,5,1,36,1,1
48474672,35000,9000,28,290,2317,5,1,36,1,1
48484220,20000,20000,13,458,3652,5,1,60,1,1
48484484,29975,29975,28,893,7065,5,1,60,1,2
48484532,8000,8000,28,268,2141,5,1,36,1,4
48494488,24600,24600,20,658,3264,5,0,60,1,1
48494784,33700,33700,17,847,41913,5,1,60,1,1
48494984,11200,11200,13,1372,3016,5,1,36,0,3
48504716,35000,15000,28,462,3695,5,1,36,0,1
48504812,5000,5000,28,157,1252,5,1,36,0,1
48514444,8000,8000,28,266,2129,5,1,36,0,1
48514464,29625,29625,13,1002,8001,5,1,36,1,3
48514584,10325,10325,16,256,2032,5,1,60,1,3
48524204,21000,21000,17,528,41913,5,1,60,1,1
48525272,35000,35000,13,1196,9541,5,1,36,1,1
48525752,3000,3000,13,101,810,5,1,36,0,2
48526092,10000,10000,28,335,10164,0,1,36,1,1
48526304,8000,8000,28,270,2160,5,1,36,0,1
48534124,30000,30000,16,1069,8527,5,1,36,1,3
48535000,14525,14525,17,365,2895,5,1,60,0,3
48535840,6000,6000,28,197,586,6,0,36,0,1
48536224,15250,15250,28,323,41913,5,1,60,1,1
48536240,10000,10000,28,335,2334,5,1,36,1,2
48536568,17425,17425,18,447,3116,6,1,60,1,1
48544200,18000,18000,28,553,41913,5,1,36,1,1
48544688,24000,24000,28,785,6305,5,1,36,1,1
48544756,35000,35000,13,1372,9452,5,1,36,1,1
48545064,5000,5000,28,154,1216,5,1,36,0,1
48545144,20000,20000,28,625,4996,5,1,36,1,2
48545764,20000,20000,28,404,12233,5,1,60,0,1
48546212,4000,4000,13,135,538,5,1,36,0,1
48554136,13000,13000,13,298,2374,5,0,60,1,3
48554180,12000,12000,28,364,2913,5,1,36,0,1
48554200,14000,14000,28,458,3657,5,1,36,0,1
48554584,5750,5750,28,192,1535,5,1,36,1,1
48554772,12000,12000,28,387,3090,5,1,36,1,1
48554928,10000,10000,22,281,1998,5,1,60,1,1
48555628,5000,5000,28,159,1272,5,1,36,0,1
48555680,28000,28000,28,876,28707,5,1,36,1,2
48555764,12000,12000,17,303,2114,5,0,60,1,1
48556000,18000,1000,28,589,4691,5,1,36,1,3
48556328,35000,35000,28,760,5304,6,1,60,1,1
48564256,7000,7000,28,215,1729,5,0,36,0,1
48574296,24000,24000,28,1372,4355,5,1,60,1,2
48574552,27000,27000,16,664,4626,6,1,60,1,1
48575380,8400,8400,28,277,2211,0,1,36,0,1
48575488,18000,18000,28,403,2809,5,1,60,1,3
48575840,35000,35000,19,1292,9007,5,1,36,1,0
48584440,16800,16800,13,385,3068,5,1,60,1,1
48584768,4125,4125,28,136,947,5,1,36,1,1
48585664,21000,21000,17,754,6016,5,1,36,1,1
48594800,20000,20000,28,1372,3508,5,1,60,1,1
48595712,16000,16000,13,546,3839,6,1,36,0,1
48596032,16300,16300,23,468,3260,0,1,60,1,2
48596496,2400,2400,28,74,519,5,1,60,1,1
48596880,25000,25000,13,573,4565,5,1,60,1,2
48604864,26000,1000,28,541,4321,5,1,60,1,2
48605232,11000,11000,28,339,2705,5,1,36,0,1
48605468,8400,8400,28,262,2095,5,1,36,0,1
48605952,21000,1000,13,710,5656,5,1,36,1,1
48606096,10000,10000,28,308,2463,5,1,36,0,2
48606880,9000,9000,16,318,3342,5,1,36,1,3
48607152,25000,25000,28,782,5529,5,1,36,1,4
48607520,27600,27600,28,920,6425,6,1,36,1,1
48607784,10000,10000,13,338,2700,5,1,36,0,2
48608000,10550,10550,28,331,2315,5,1,36,1,1
48608332,7075,7075,28,244,1693,5,1,36,1,1
48608344,26675,26675,28,597,4760,5,1,60,0,3
48608892,20000,20000,28,628,4389,5,1,36,0,0
48609180,9600,9600,28,295,2067,6,1,36,0,1
48609664,11750,11750,28,358,2865,5,1,36,0,1
48609752,20000,20000,13,458,3172,5,1,60,1,0
48609920,25000,25000,22,704,5605,5,1,60,1,0
48610072,12000,12000,14,413,3291,5,1,36,0,3
48614504,15925,15925,21,436,1709,5,1,60,1,1
48614632,12000,12000,28,244,1949,5,1,60,0,1
48614976,35000,35000,23,1006,7960,5,0,60,1,1
48615692,6000,6000,28,191,1527,5,1,36,1,1
48624248,7500,7500,28,234,1870,5,1,36,1,1
48624256,19000,19000,28,612,4337,5,0,36,0,1
48624688,12000,12000,28,367,2933,5,1,36,1,0
48625444,9600,9600,28,1372,2398,5,1,36,1,1
48625504,15000,15000,15,361,2867,0,1,60,0,3
48625976,35000,20000,28,637,20620,5,1,36,1,1
48625988,18450,18450,28,603,4199,5,1,36,1,1
48626460,10000,10000,28,307,2454,5,1,36,0,1
48626568,5000,5000,16,178,1416,5,1,36,1,3
48627452,7500,7500,28,229,1830,5,1,60,0,1
48634928,8000,8000,28,258,1815,5,1,36,1,3
48635120,11800,11800,19,309,1831,5,1,60,1,1
48636248,6000,6000,28,183,1291,5,1,36,0,1
48645096,12000,12000,28,271,41913,5,1,60,0,1
48645208,5600,5600,28,184,1470,5,1,36,0,1
48645320,7000,7000,28,233,1863,5,1,36,0,3
48645444,24000,24000,28,785,5484,5,1,36,0,1
48645972,12500,1000,28,379,3034,5,1,36,0,1
48646308,25000,25000,28,543,4332,5,1,60,0,1
48654156,16000,16000,28,358,2496,6,1,60,1,1
48655376,35000,1000,13,802,6392,5,1,60,1,1
48655896,9600,1000,28,316,1568,5,1,36,1,4
48655908,30000,30000,28,956,7635,5,1,36,1,1
48656476,19200,19200,28,586,4090,6,1,36,1,3
48656600,12000,12000,28,375,2998,5,1,36,0,1
48664112,16000,16000,28,385,1921,5,1,60,1,1
48664608,35000,35000,13,802,6392,5,1,60,1,1
48665848,10550,10550,20,1372,1964,6,1,60,1,1
48665860,25000,25000,28,818,6516,5,1,36,0,1
48666252,16000,16000,16,397,16278,6,1,60,1,1
48666260,16000,16000,28,339,2030,5,0,60,1,1
48674240,35000,35000,13,814,41913,5,1,60,1,1
48674320,24000,24000,18,612,4743,5,1,60,1,1
48675044,10000,10000,28,327,2616,5,1,36,0,1
48675112,35000,20000,28,447,20136,5,1,60,1,2
